time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-2.36535532245,-2.18725291902,18.5533202084,6.03223665444,0.112604113798,0.0,-2.33962247677,-2.97519490599,5.34936108164,-0.103343503797,-0.0358540121622,0.0,499.0624861537315,498.48469297690303,496.4090358120175,498.475797119857
3.0600000000000023,-2.50799555978,-2.37061787075,18.8750628262,6.0256989322,0.110571858808,0.0,-2.41486059003,-3.13751267643,5.37482406681,-0.123609839037,-0.0301743305897,0.0,456.73348357446156,457.1858988736619,456.92592457991276,455.29664071050917
3.1200000000000023,-2.65501704326,-2.5636159939,19.1973721702,6.01818646401,0.108424461949,0.0,-2.48570525442,-3.29640567735,5.36836980789,-0.128608549484,-0.0504407422323,0.0,448.16725594780013,446.5159589732149,447.8877134893598,447.46673891673544
3.1800000000000024,-2.80671770044,-2.76741153518,19.5233469397,6.01074150673,0.106011428664,0.0,-2.57063367993,-3.49738601138,5.49620473017,-0.116301286467,-0.0251183317485,0.0,489.05824923883,490.94026820366304,490.3181004323914,491.21928154531133
3.2400000000000024,-2.9628130511,-2.98174968697,19.8509217631,6.00339534925,0.104362853669,0.0,-2.63248318361,-3.64787275474,5.42284790618,-0.138973619316,-0.0326660442522,0.0,429.6749140668946,429.03417577908357,429.3407580472844,427.3977169975965
3.3000000000000025,-3.12333182551,-3.20719081176,20.1807643146,5.9954342192,0.102288514922,0.0,-2.7178410441,-3.86746097403,5.57040944892,-0.122408086163,-0.0386860210511,0.0,499.1727880419702,498.73284143116075,498.7522414335808,499.9466348974285
3.3600000000000025,-3.28860285161,-3.44507307723,20.5162910636,5.98862640519,0.0999501617408,0.0,-2.79096093026,-4.06252681222,5.6129588117,-0.0998347611333,-0.0395517186382,0.0,470.10689205876014,470.03913111444587,469.5376985768339,471.2750873799761
3.4200000000000026,-3.45820370197,-3.69473796287,20.8541007525,5.98319714117,0.0974429440596,0.0,-2.86216972153,-4.26010672642,5.64658437078,-0.0763867244482,-0.0466795176629,0.0,469.61390145356484,469.0597124626952,468.1443036705998,469.9590387981289
3.4800000000000026,-3.6319673585,-3.95616040628,21.193177652,5.97895572207,0.0945618360351,0.0,-2.92971381638,-4.45437566804,5.65538590233,-0.0612198917579,-0.0508396724503,0.0,463.4497115549249,463.12122512042737,461.95403360194445,463.14504551202054
3.5400000000000027,-3.80959560728,-4.22887206669,21.5312553567,5.97571442144,0.092126059534,0.0,-2.99105642936,-4.63641540544,5.6136090347,-0.0425384629761,-0.0254754537675,0.0,446.2753984830445,448.3404848850662,447.3880710907404,448.9049347047079
3.6000000000000028,-3.99044739506,-4.51116640666,21.8623212724,5.97274946588,0.0902686778829,0.0,-3.03737287475,-4.77398031911,5.42257719513,-0.0689989880798,-0.0451370898421,0.0,397.71274818207763,395.9067008563146,396.24812741012397,393.805203555764
3.660000000000003,-4.17418598327,-4.80219836341,22.1831687664,5.96834049673,0.0876785108234,0.0,-3.08718345856,-4.92770417416,5.27267682465,-0.0844285282405,-0.0395000839364,0.0,408.75663224127345,409.2576050517175,410.76763825766653,409.39183160000175
3.720000000000003,-4.36118897386,-5.10360178836,22.4982032253,5.96322768419,0.0859561323177,0.0,-3.14613253814,-5.1196207365,5.22808796037,-0.0868305876635,-0.0129819903423,0.0,444.73438939923733,446.90131322899003,445.1167065966754,444.91407880472383
3.780000000000003,-4.55212613043,-5.41814430519,22.8150348416,5.95837032858,0.0850477292213,0.0,-3.21831023455,-5.36547971857,5.33160137975,-0.0712389426925,-0.0198489799527,0.0,493.25713759444864,492.749765923196,492.83450675038466,493.98115597464465
3.840000000000003,-4.74744323708,-5.74779386162,23.1386644587,5.95459486697,0.0844178630619,0.0,-3.29211472925,-5.62306245826,5.45455926816,-0.0500450113541,0.0036161542768,0.0,501.0747248107792,502.77816445901993,500.7623531840182,502.2995083985264
3.900000000000003,-4.9465361056,-6.09051893946,23.4622955727,5.95176801972,0.0844048610837,0.0,-3.34440457597,-5.80164842551,5.33322191379,-0.0418181560264,-0.00926593559837,0.0,427.29209050274886,426.1921491157144,425.68869016130174,426.39085322483623
3.960000000000003,-5.14884237474,-6.44430325128,23.7793446725,5.94947037721,0.0841491194348,0.0,-3.3991822479,-5.99165315905,5.23502228997,-0.0320436231602,0.00422788763342,0.0,433.6844273586882,434.81675051213676,433.78978799965574,434.60928261382503
4.020000000000002,-5.35453129031,-6.80990882288,24.0914196457,5.94751405006,0.0843406368649,0.0,-3.45718710763,-6.19561829753,5.1672098784,-0.0337532449215,0.00103499922062,0.0,445.42474883932414,445.16342221897946,444.18241820174296,444.04175014957536
4.080000000000001,-5.56375088452,-7.18798085954,24.3997769047,5.94528019873,0.0847520845754,0.0,-3.51686802787,-6.40720571816,5.11099234504,-0.0452941759641,0.0165077532522,0.0,448.421445733908,449.6768585316627,449.8208556873231,448.8843668259985
4.14,-5.77642587806,-7.57827343248,24.7030791158,5.94297336742,0.0863830788357,0.0,-3.57246984968,-6.60310075194,4.99899704936,-0.0274189756634,0.0427799760254,0.0,430.24581316101165,432.46527997955087,430.2147520008622,431.72521288247884
4.199999999999998,-5.9923477353,-7.97992386509,24.9982198096,5.94168739104,0.0894887850453,0.0,-3.62520795027,-6.7858507632,4.83923828805,-0.011558329764,0.0654407060908,0.0,413.3188153809693,415.3136272949922,413.88826682818967,415.2821963525457
4.259999999999997,-6.21160815005,-8.39307167406,25.2849762698,5.9406946255,0.0931343286498,0.0,-3.68381526736,-6.98624680214,4.71925259907,-0.029078999243,0.0492035042559,0.0,429.382164432547,428.0047645762274,428.2897775411365,426.79660549536044
4.319999999999996,-6.43474066535,-8.81939097773,25.5674324095,5.93856983354,0.0961331302526,0.0,-3.75420773333,-7.22478822856,4.69521754141,-0.0527454249572,0.0514890115444,0.0,461.4642643834741,461.64615278381626,460.7747634705868,458.89886549622264
4.379999999999995,-6.6618568594,-9.25907886238,25.8454243341,5.93547930024,0.0987865186469,0.0,-3.81661571671,-7.43213812284,4.57098655229,-0.0491447381326,0.0228726203872,0.0,430.3524954487894,427.9237883953241,427.96979313091765,428.2744336536173
4.439999999999993,-6.892898817,-9.71179534206,26.1171682176,5.93259603658,0.100411329316,0.0,-3.88495960071,-7.65902434009,4.48670537215,-0.0459589919418,0.0343889694719,0.0,442.02221571632714,442.9706942448089,443.04770452105095,443.30821439059895
4.499999999999992,-7.12803875404,-10.1781064391,26.383373178,5.92960092088,0.10282933474,0.0,-3.95327425311,-7.88533251464,4.3864063122,-0.0593229202009,0.0500703926941,0.0,437.21678625067074,438.52255641619377,439.49451886998327,438.383493793349
4.559999999999991,-7.36746787235,-10.6585933432,26.6447226169,5.92624384998,0.106240056118,0.0,-4.02798930551,-8.13151664419,4.3244970682,-0.0499433730937,0.0677776339639,0.0,451.95307021252336,453.3804800903921,451.74053015066477,452.4943511929889
4.6199999999999894,-7.6107157852,-11.1516004597,26.895846491,5.92291626,0.110661596579,0.0,-4.08065837825,-8.30308378562,4.046920525,-0.0697595500453,0.0834650432251,0.0,375.4470238364996,376.9717499567393,375.84908772887627,373.92000154454234
4.679999999999988,-7.85774304312,-11.6568099839,27.1349272479,5.91928197782,0.115976441588,0.0,-4.15401654801,-8.53801086853,3.92193395556,-0.0466518369244,0.09722744199,0.0,431.5605823825144,432.72769176427363,429.69005274952997,431.64218801902064
4.739999999999987,-8.1092920757,-12.1763562014,27.3666341147,5.91672338524,0.121902070054,0.0,-4.23143945047,-8.78093586932,3.80110529694,-0.0356388119488,0.101660448538,0.0,433.976203496243,434.35686540325173,433.4019654732098,434.32580133407185
4.799999999999986,-8.36610221605,-12.7121228219,27.5948757296,5.91421656459,0.128060729629,0.0,-4.3294234513,-9.07843127449,3.80557062627,-0.0583618908602,0.104541351064,0.0,476.92664140897034,477.1550345345846,477.7450678803677,476.00796536081407
4.859999999999984,-8.62858062864,-13.2649623064,27.8208216491,5.91061814379,0.134662794,0.0,-4.42038378608,-9.35028366375,3.72497228063,-0.0634079680973,0.119217087872,0.0,452.0409793618467,453.2327172801553,452.1274868616313,451.7181551719253
4.919999999999983,-8.8960514024,-13.8327286809,28.0378068671,5.90715646033,0.142029577277,0.0,-4.49586533372,-9.57629279078,3.50771553571,-0.0481999727678,0.129086645118,0.0,405.6493432606795,406.5500811624908,405.52280040341964,406.88432711434984
4.979999999999982,-9.1686698602,-14.4155460722,28.2449641165,5.90427988244,0.14958352661,0.0,-4.59202732767,-9.85176436549,3.39662448252,-0.0474340084035,0.118618082817,0.0,444.24313386754187,443.3980504402326,445.5533655381213,445.6146125620504
5.0399999999999805,-9.44655212889,-15.0135331022,28.4414448451,5.90112651291,0.15663077952,0.0,-4.6712783627,-10.082282561,3.1526781078,-0.0655223263411,0.115020953561,0.0,398.85132508761905,398.53665477771733,399.4099181875453,397.75395806118854
